10000
9876543210145600|012340796000|Member0507ID|506000
9876543210145700|012340475000|Member0525ID|524000
9876543210145800|012340203000|Member0986ID|985000
9876543210145900|012340711000|Member0464ID|463000
9876543210146000|012340503000|Member0794ID|793000
9876543210146100|012340600000|Member0407ID|406000
9876543210146200|012340450000|Member0605ID|604000
9876543210146300|012340030000|Member0445ID|444000
9876543210146400|012340511000|Member0441ID|440000
9876543210146500|012340891000|Member0075ID|74000
9876543210146600|012340353000|Member0272ID|271000
9876543210146700|012340765000|Member0333ID|332000
9876543210146800|012340281000|Member0952ID|951000
9876543210146900|012340799000|Member0443ID|442000
9876543210147000|012340533000|Member0244ID|243000
9876543210147100|012340279000|Member0304ID|303000
9876543210147200|012340059000|Member0017ID|16000
9876543210147300|012340609000|Member0246ID|245000
9876543210147400|012340250000|Member0627ID|626000
9876543210147500|012340931000|Member0560ID|559000
9876543210147600|012340282000|Member0606ID|605000
9876543210147700|012340528000|Member0214ID|213000
9876543210147800|012340119000|Member0468ID|467000
9876543210147900|012340013000|Member0885ID|884000
9876543210148000|012340130000|Member0597ID|596000
9876543210148100|012340319000|Member0325ID|324000
9876543210148200|012340279000|Member0931ID|930000
9876543210148300|012340306000|Member0049ID|48000
9876543210148400|012340168000|Member0346ID|345000
9876543210148500|012340251000|Member0202ID|201000
9876543210148600|012340952000|Member0542ID|541000
9876543210148700|012340648000|Member0365ID|364000
9876543210148800|012340665000|Member0773ID|772000
9876543210148900|012340882000|Member0680ID|679000
9876543210149000|012340543000|Member0064ID|63000
9876543210149100|012340858000|Member0785ID|784000
9876543210149200|012340699000|Member0230ID|229000
9876543210149300|012340233000|Member0663ID|662000
9876543210149400|012340265000|Member0121ID|120000
9876543210149500|012340006000|Member0999ID|998000
9876543210149600|012340171000|Member0063ID|62000
9876543210149700|012340037000|Member0224ID|223000
9876543210149800|012340939000|Member0763ID|762000
9876543210149900|012340498000|Member0295ID|294000
9876543210150000|012340820000|Member0473ID|472000
9876543210150100|012340450000|Member0932ID|931000
9876543210150200|012340850000|Member0558ID|557000
9876543210150300|012340018000|Member0123ID|122000
9876543210150400|012340637000|Member0613ID|612000
9876543210150500|012340461000|Member0948ID|947000
9876543210150600|012340619000|Member0459ID|458000
9876543210150700|012340243000|Member0419ID|418000
9876543210150800|012340571000|Member0452ID|451000
9876543210150900|012340981000|Member0889ID|888000
9876543210151000|012340754000|Member0899ID|898000
9876543210151100|012340554000|Member0313ID|312000
9876543210151200|012340082000|Member0567ID|566000
9876543210151300|012340709000|Member0388ID|387000
9876543210151400|012340526000|Member0816ID|815000
9876543210151500|012340516000|Member0310ID|309000
9876543210151600|012340247000|Member0774ID|773000
9876543210151700|012340851000|Member0726ID|725000
9876543210151800|012340050000|Member0354ID|353000
9876543210151900|012340127000|Member0994ID|993000
9876543210152000|012340312000|Member0459ID|458000
9876543210152100|012340203000|Member0625ID|624000
9876543210152200|012340629000|Member0123ID|122000
9876543210152300|012340686000|Member0127ID|126000
9876543210152400|012340633000|Member0671ID|670000
9876543210152500|012340955000|Member0180ID|179000
9876543210152600|012340834000|Member0059ID|58000
9876543210152700|012340888000|Member0901ID|900000
9876543210152800|012340391000|Member0987ID|986000
9876543210152900|012340311000|Member0817ID|816000
9876543210153000|012340151000|Member0595ID|594000
9876543210153100|012340456000|Member0646ID|645000
9876543210153200|012340072000|Member0072ID|71000
9876543210153300|012340598000|Member0530ID|529000
9876543210153400|012340225000|Member0612ID|611000
9876543210153500|012340397000|Member0314ID|313000
9876543210153600|012340176000|Member0078ID|77000
9876543210153700|012340274000|Member0135ID|134000
9876543210153800|012340108000|Member0912ID|911000
9876543210153900|012340939000|Member0651ID|650000
9876543210154000|012340933000|Member0368ID|367000
9876543210154100|012340187000|Member0136ID|135000
9876543210154200|012340135000|Member0007ID|6000
9876543210154300|012340088000|Member0290ID|289000
9876543210154400|012340779000|Member0285ID|284000
9876543210154500|012340740000|Member0824ID|823000
9876543210154600|012340774000|Member0683ID|682000
9876543210154700|012340959000|Member0775ID|774000
9876543210154800|012340072000|Member0343ID|342000
9876543210154900|012340611000|Member0903ID|902000
9876543210155000|012340965000|Member0163ID|162000
9876543210155100|012340335000|Member0732ID|731000
9876543210155200|012340335000|Member0159ID|158000
9876543210155300|012340764000|Member0982ID|981000
9876543210155400|012340443000|Member0907ID|906000
9876543210155500|012340139000|Member0425ID|424000
9876543210155600|012340672000|Member0477ID|476000
9876543210155700|012340861000|Member0278ID|277000
9876543210155800|012340907000|Member0465ID|464000
9876543210155900|012340618000|Member0088ID|87000
9876543210156000|012340773000|Member0108ID|107000
9876543210156100|012340275000|Member0176ID|175000
9876543210156200|012340971000|Member0048ID|47000
9876543210156300|012340584000|Member0554ID|553000
9876543210156400|012340637000|Member0411ID|410000
9876543210156500|012340035000|Member0789ID|788000
9876543210156600|012340176000|Member0688ID|687000
9876543210156700|012340594000|Member0583ID|582000
9876543210156800|012340044000|Member0004ID|3000
9876543210156900|012340609000|Member0590ID|589000
9876543210157000|012340703000|Member0498ID|497000
9876543210157100|012340501000|Member0192ID|191000
9876543210157200|012340200000|Member0248ID|247000
9876543210157300|012340474000|Member0509ID|508000
9876543210157400|012340781000|Member0072ID|71000
9876543210157500|012340326000|Member0288ID|287000
9876543210157600|012340821000|Member0648ID|647000
9876543210157700|012340508000|Member0953ID|952000
9876543210157800|012340239000|Member0042ID|41000
9876543210157900|012340275000|Member0685ID|684000
9876543210158000|012340545000|Member0717ID|716000
9876543210158100|012340092000|Member0285ID|284000
9876543210158200|012340449000|Member0250ID|249000
9876543210158300|012340216000|Member0283ID|282000
9876543210158400|012340872000|Member0535ID|534000
9876543210158500|012340359000|Member0768ID|767000
9876543210158600|012340506000|Member0463ID|462000
9876543210158700|012340161000|Member0385ID|384000
9876543210158800|012340951000|Member0312ID|311000
9876543210158900|012340977000|Member0813ID|812000
9876543210159000|012340237000|Member0316ID|315000
9876543210159100|012340141000|Member0496ID|495000
9876543210159200|012340452000|Member0553ID|552000
9876543210159300|012340720000|Member0388ID|387000
9876543210159400|012340152000|Member0402ID|401000
9876543210159500|012340824000|Member0490ID|489000
9876543210159600|012340419000|Member0851ID|850000
9876543210159700|012340856000|Member0565ID|564000
9876543210159800|012340689000|Member0528ID|527000
9876543210159900|012340087000|Member0400ID|399000
9876543210160000|012340610000|Member0287ID|286000
9876543210160100|012340256000|Member0939ID|938000
9876543210160200|012340155000|Member0962ID|961000
9876543210160300|012340336000|Member0746ID|745000
9876543210160400|012340508000|Member0686ID|685000
9876543210160500|012340634000|Member0326ID|325000
9876543210160600|012340908000|Member0838ID|837000
9876543210160700|012340678000|Member0474ID|473000
9876543210160800|012340113000|Member0784ID|783000
9876543210160900|012340038000|Member0095ID|94000
9876543210161000|012340440000|Member0175ID|174000
9876543210161100|012340408000|Member0209ID|208000
9876543210161200|012340035000|Member0023ID|22000
9876543210161300|012340319000|Member0191ID|190000
9876543210161400|012340486000|Member0357ID|356000
9876543210161500|012340714000|Member0583ID|582000
9876543210161600|012340057000|Member0716ID|715000
9876543210161700|012340315000|Member0607ID|606000
9876543210161800|012340034000|Member0769ID|768000
9876543210161900|012340160000|Member0709ID|708000
9876543210162000|012340072000|Member0536ID|535000
9876543210162100|012340862000|Member0569ID|568000
9876543210162200|012340808000|Member0893ID|892000
9876543210162300|012340633000|Member0598ID|597000
9876543210162400|012340564000|Member0220ID|219000
9876543210162500|012340974000|Member0772ID|771000
9876543210162600|012340447000|Member0633ID|632000
9876543210162700|012340586000|Member0160ID|159000
9876543210162800|012340018000|Member0057ID|56000
9876543210162900|012340087000|Member0643ID|642000
9876543210163000|012340514000|Member0414ID|413000
9876543210163100|012340518000|Member0935ID|934000
9876543210163200|012340240000|Member0591ID|590000
9876543210163300|012340776000|Member0965ID|964000
9876543210163400|012340447000|Member0814ID|813000
9876543210163500|012340619000|Member0018ID|17000
9876543210163600|012340226000|Member0112ID|111000
9876543210163700|012340228000|Member0677ID|676000
9876543210163800|012340035000|Member0353ID|352000
9876543210163900|012340855000|Member0090ID|89000
9876543210164000|012340485000|Member0821ID|820000
9876543210164100|012340656000|Member0802ID|801000
9876543210164200|012340131000|Member0592ID|591000
9876543210164300|012340302000|Member0049ID|48000
9876543210164400|012340143000|Member0159ID|158000
9876543210164500|012340386000|Member0479ID|478000
9876543210164600|012340596000|Member0765ID|764000
9876543210164700|012340005000|Member0104ID|103000
9876543210164800|012340492000|Member0599ID|598000
9876543210164900|012340191000|Member0284ID|283000
9876543210165000|012340547000|Member0872ID|871000
9876543210165100|012340849000|Member0335ID|334000
9876543210165200|012340938000|Member0813ID|812000
9876543210165300|012340612000|Member0402ID|401000
9876543210165400|012340372000|Member0706ID|705000
9876543210165500|012340271000|Member0328ID|327000
9876543210165600|012340940000|Member0236ID|235000
9876543210165700|012340597000|Member0418ID|417000
9876543210165800|012340838000|Member0021ID|20000
9876543210165900|012340348000|Member0731ID|730000
9876543210166000|012340802000|Member0387ID|386000
9876543210166100|012340055000|Member0877ID|876000
9876543210166200|012340636000|Member0089ID|88000
9876543210166300|012340829000|Member0890ID|889000
9876543210166400|012340303000|Member0276ID|275000
9876543210166500|012340497000|Member0756ID|755000
9876543210166600|012340869000|Member0335ID|334000
9876543210166700|012340296000|Member0174ID|173000
9876543210166800|012340488000|Member0888ID|887000
9876543210166900|012340046000|Member0880ID|879000
9876543210167000|012340916000|Member0593ID|592000
9876543210167100|012340265000|Member0535ID|534000
9876543210167200|012340842000|Member0656ID|655000
9876543210167300|012340923000|Member0698ID|697000
9876543210167400|012340295000|Member0271ID|270000
9876543210167500|012340133000|Member0911ID|910000
9876543210167600|012340003000|Member0484ID|483000
9876543210167700|012340319000|Member0700ID|699000
9876543210167800|012340995000|Member0218ID|217000
9876543210167900|012340033000|Member0014ID|13000
9876543210168000|012340543000|Member0542ID|541000
9876543210168100|012340781000|Member0653ID|652000
9876543210168200|012340797000|Member0747ID|746000
9876543210168300|012340634000|Member0966ID|965000
9876543210168400|012340380000|Member0503ID|502000
9876543210168500|012340482000|Member0632ID|631000
9876543210168600|012340682000|Member0500ID|499000
9876543210168700|012340997000|Member0623ID|622000
9876543210168800|012340486000|Member0496ID|495000
9876543210168900|012340380000|Member0876ID|875000
9876543210169000|012340078000|Member0078ID|77000
9876543210169100|012340751000|Member0675ID|674000
9876543210169200|012340907000|Member0738ID|737000
9876543210169300|012340552000|Member0588ID|587000
9876543210169400|012340576000|Member0832ID|831000
9876543210169500|012340966000|Member0739ID|738000
9876543210169600|012340703000|Member0470ID|469000
9876543210169700|012340211000|Member0632ID|631000
9876543210169800|012340867000|Member0269ID|268000
9876543210169900|012340310000|Member0455ID|454000
9876543210170000|012340663000|Member0908ID|907000
9876543210170100|012340185000|Member0025ID|24000
9876543210170200|012340534000|Member0069ID|68000
9876543210170300|012340851000|Member0049ID|48000
9876543210170400|012340785000|Member0183ID|182000
9876543210170500|012340632000|Member0799ID|798000
9876543210170600|012340916000|Member0258ID|257000
9876543210170700|012340844000|Member0497ID|496000
9876543210170800|012340753000|Member0894ID|893000
9876543210170900|012340212000|Member0173ID|172000
9876543210171000|012340435000|Member0996ID|995000
9876543210171100|012340206000|Member0785ID|784000
9876543210171200|012340116000|Member0979ID|978000
9876543210171300|012340643000|Member0267ID|266000
9876543210171400|012340000000|Member0676ID|675000
9876543210171500|012340460000|Member0305ID|304000
9876543210171600|012340536000|Member0271ID|270000
9876543210171700|012340338000|Member0579ID|578000
9876543210171800|012340720000|Member0556ID|555000
9876543210171900|012340756000|Member0955ID|954000
9876543210172000|012340801000|Member0130ID|129000
9876543210172100|012340653000|Member0468ID|467000
9876543210172200|012340152000|Member0316ID|315000
9876543210172300|012340740000|Member0696ID|695000
9876543210172400|012340933000|Member0007ID|6000
9876543210172500|012340906000|Member0096ID|95000
9876543210172600|012340548000|Member0389ID|388000
9876543210172700|012340103000|Member0416ID|415000
9876543210172800|012340272000|Member0837ID|836000
9876543210172900|012340246000|Member0681ID|680000
9876543210173000|012340963000|Member0128ID|127000
9876543210173100|012340836000|Member0029ID|28000
9876543210173200|012340351000|Member0070ID|69000
9876543210173300|012340437000|Member0662ID|661000
9876543210173400|012340872000|Member0831ID|830000
9876543210173500|012340791000|Member0567ID|566000
9876543210173600|012340448000|Member0531ID|530000
9876543210173700|012340341000|Member0730ID|729000
9876543210173800|012340514000|Member0067ID|66000
9876543210173900|012340845000|Member0744ID|743000
9876543210174000|012340223000|Member0053ID|52000
9876543210174100|012340859000|Member0220ID|219000
9876543210174200|012340436000|Member0843ID|842000
9876543210174300|012340467000|Member0353ID|352000
9876543210174400|012340042000|Member0500ID|499000
9876543210174500|012340339000|Member0447ID|446000
9876543210174600|012340676000|Member0170ID|169000
9876543210174700|012340271000|Member0290ID|289000
9876543210174800|012340540000|Member0475ID|474000
9876543210174900|012340435000|Member0795ID|794000
9876543210175000|012340239000|Member0384ID|383000
9876543210175100|012340956000|Member0261ID|260000
9876543210175200|012340021000|Member0265ID|264000
9876543210175300|012340207000|Member0048ID|47000
9876543210175400|012340578000|Member0479ID|478000
9876543210175500|012340489000|Member0730ID|729000
9876543210175600|012340016000|Member0320ID|319000
9876543210175700|012340909000|Member0721ID|720000
9876543210175800|012340306000|Member0039ID|38000
9876543210175900|012340186000|Member0627ID|626000
9876543210176000|012340146000|Member0505ID|504000
9876543210176100|012340626000|Member0222ID|221000
9876543210176200|012340908000|Member0193ID|192000
9876543210176300|012340052000|Member0368ID|367000
9876543210176400|012340688000|Member0500ID|499000
9876543210176500|012340362000|Member0880ID|879000
9876543210176600|012340452000|Member0854ID|853000
9876543210176700|012340796000|Member0027ID|26000
9876543210176800|012340432000|Member0828ID|827000
9876543210176900|012340379000|Member0273ID|272000
9876543210177000|012340073000|Member0440ID|439000
9876543210177100|012340847000|Member0357ID|356000
9876543210177200|012340086000|Member0552ID|551000
9876543210177300|012340050000|Member0928ID|927000
9876543210177400|012340214000|Member0039ID|38000
9876543210177500|012340530000|Member0422ID|421000
9876543210177600|012340456000|Member0539ID|538000
9876543210177700|012340427000|Member0047ID|46000
9876543210177800|012340809000|Member0741ID|740000
9876543210177900|012340243000|Member0392ID|391000
9876543210178000|012340994000|Member0780ID|779000
9876543210178100|012340868000|Member0136ID|135000
9876543210178200|012340991000|Member0730ID|729000
9876543210178300|012340542000|Member0243ID|242000
9876543210178400|012340746000|Member0564ID|563000
9876543210178500|012340370000|Member0170ID|169000
9876543210178600|012340341000|Member0615ID|614000
9876543210178700|012340711000|Member0481ID|480000
9876543210178800|012340291000|Member0574ID|573000
9876543210178900|012340121000|Member0552ID|551000
9876543210179000|012340368000|Member0525ID|524000
9876543210179100|012340389000|Member0538ID|537000
9876543210179200|012340693000|Member0370ID|369000
9876543210179300|012340447000|Member0577ID|576000
9876543210179400|012340685000|Member0206ID|205000
9876543210179500|012340132000|Member0408ID|407000
9876543210179600|012340042000|Member0328ID|327000
9876543210179700|012340752000|Member0232ID|231000
9876543210179800|012340489000|Member0650ID|649000
9876543210179900|012340274000|Member0900ID|899000
9876543210180000|012340641000|Member0970ID|969000
9876543210180100|012340307000|Member0285ID|284000
9876543210180200|012340344000|Member0891ID|890000
9876543210180300|012340026000|Member0038ID|37000
9876543210180400|012340407000|Member0825ID|824000
9876543210180500|012340114000|Member0385ID|384000
9876543210180600|012340289000|Member0328ID|327000
9876543210180700|012340034000|Member0696ID|695000
9876543210180800|012340728000|Member0686ID|685000
9876543210180900|012340237000|Member0620ID|619000
9876543210181000|012340151000|Member0900ID|899000
9876543210181100|012340320000|Member0546ID|545000
9876543210181200|012340033000|Member0546ID|545000
9876543210181300|012340431000|Member0921ID|920000
9876543210181400|012340961000|Member0872ID|871000
9876543210181500|012340688000|Member0606ID|605000
9876543210181600|012340879000|Member0157ID|156000
9876543210181700|012340934000|Member0153ID|152000
9876543210181800|012340426000|Member0700ID|699000
9876543210181900|012340583000|Member0653ID|652000
9876543210182000|012340592000|Member0897ID|896000
9876543210182100|012340870000|Member0139ID|138000
9876543210182200|012340952000|Member0361ID|360000
9876543210182300|012340890000|Member0391ID|390000
9876543210182400|012340281000|Member0792ID|791000
9876543210182500|012340501000|Member0065ID|64000
9876543210182600|012340280000|Member0448ID|447000
9876543210182700|012340790000|Member0853ID|852000
9876543210182800|012340549000|Member0449ID|448000
9876543210182900|012340936000|Member0572ID|571000
9876543210183000|012340271000|Member0267ID|266000
9876543210183100|012340400000|Member0122ID|121000
9876543210183200|012340908000|Member0853ID|852000
9876543210183300|012340147000|Member0086ID|85000
9876543210183400|012340313000|Member0930ID|929000
9876543210183500|012340558000|Member0493ID|492000
9876543210183600|012340856000|Member0231ID|230000
9876543210183700|012340612000|Member0374ID|373000
9876543210183800|012340645000|Member0222ID|221000
9876543210183900|012340691000|Member0111ID|110000
9876543210184000|012340992000|Member0606ID|605000
9876543210184100|012340791000|Member0487ID|486000
9876543210184200|012340454000|Member0393ID|392000
9876543210184300|012340910000|Member0458ID|457000
9876543210184400|012340024000|Member0669ID|668000
9876543210184500|012340683000|Member0472ID|471000
9876543210184600|012340899000|Member0323ID|322000
9876543210184700|012340107000|Member0286ID|285000
9876543210184800|012340022000|Member0171ID|170000
9876543210184900|012340458000|Member0084ID|83000
9876543210185000|012340351000|Member0782ID|781000
9876543210185100|012340511000|Member0182ID|181000
9876543210185200|012340822000|Member0418ID|417000
9876543210185300|012340180000|Member0571ID|570000
9876543210185400|012340576000|Member0825ID|824000
9876543210185500|012340863000|Member0120ID|119000
9876543210185600|012340046000|Member0667ID|666000
9876543210185700|012340580000|Member0774ID|773000
9876543210185800|012340211000|Member0663ID|662000
9876543210185900|012340433000|Member0408ID|407000
9876543210186000|012340810000|Member0990ID|989000
9876543210186100|012340472000|Member0222ID|221000
9876543210186200|012340245000|Member0681ID|680000
9876543210186300|012340888000|Member0628ID|627000
9876543210186400|012340135000|Member0606ID|605000
9876543210186500|012340996000|Member0228ID|227000
9876543210186600|012340499000|Member0839ID|838000
9876543210186700|012340619000|Member0656ID|655000
9876543210186800|012340267000|Member0898ID|897000
9876543210186900|012340334000|Member0753ID|752000
9876543210187000|012340034000|Member0002ID|1000
9876543210187100|012340677000|Member0139ID|138000
9876543210187200|012340850000|Member0660ID|659000
9876543210187300|012340419000|Member0966ID|965000
9876543210187400|012340702000|Member0267ID|266000
9876543210187500|012340957000|Member0063ID|62000
9876543210187600|012340337000|Member0045ID|44000
9876543210187700|012340951000|Member0340ID|339000
9876543210187800|012340558000|Member0828ID|827000
9876543210187900|012340207000|Member0756ID|755000
9876543210188000|012340542000|Member0502ID|501000
9876543210188100|012340504000|Member0517ID|516000
9876543210188200|012340101000|Member0837ID|836000
9876543210188300|012340209000|Member0772ID|771000
9876543210188400|012340349000|Member0031ID|30000
9876543210188500|012340147000|Member0168ID|167000
9876543210188600|012340226000|Member0663ID|662000
9876543210188700|012340022000|Member0431ID|430000
9876543210188800|012340356000|Member0890ID|889000
9876543210188900|012340012000|Member0256ID|255000
9876543210189000|012340464000|Member0364ID|363000
9876543210189100|012340004000|Member0007ID|6000
9876543210189200|012340191000|Member0617ID|616000
9876543210189300|012340153000|Member0732ID|731000
9876543210189400|012340701000|Member0404ID|403000
9876543210189500|012340145000|Member0892ID|891000
9876543210189600|012340923000|Member0355ID|354000
9876543210189700|012340647000|Member0567ID|566000
9876543210189800|012340118000|Member0360ID|359000
9876543210189900|012340921000|Member1000ID|999000
9876543210190000|012340542000|Member0490ID|489000
9876543210190100|012340610000|Member0841ID|840000
9876543210190200|012340440000|Member0410ID|409000
9876543210190300|012340936000|Member0948ID|947000
9876543210190400|012340436000|Member0278ID|277000
9876543210190500|012340680000|Member0914ID|913000
9876543210190600|012340648000|Member0498ID|497000
9876543210190700|012340405000|Member0832ID|831000
9876543210190800|012340339000|Member0570ID|569000
9876543210190900|012340261000|Member0381ID|380000
9876543210191000|012340922000|Member0665ID|664000
9876543210191100|012340165000|Member0182ID|181000
9876543210191200|012340575000|Member0509ID|508000
9876543210191300|012340631000|Member0306ID|305000
9876543210191400|012340661000|Member0377ID|376000
9876543210191500|012340083000|Member0894ID|893000
9876543210191600|012340773000|Member0633ID|632000
9876543210191700|012340795000|Member0250ID|249000
9876543210191800|012340652000|Member0154ID|153000
9876543210191900|012340541000|Member0258ID|257000
9876543210192000|012340811000|Member0591ID|590000
9876543210192100|012340125000|Member0599ID|598000
9876543210192200|012340789000|Member0061ID|60000
9876543210192300|012340681000|Member0355ID|354000
9876543210192400|012340829000|Member0920ID|919000
9876543210192500|012340307000|Member0192ID|191000
9876543210192600|012340622000|Member0716ID|715000
9876543210192700|012340115000|Member0617ID|616000
9876543210192800|012340408000|Member0229ID|228000
9876543210192900|012340890000|Member0887ID|886000
9876543210193000|012340690000|Member0006ID|5000
9876543210193100|012340871000|Member0694ID|693000
9876543210193200|012340282000|Member0134ID|133000
9876543210193300|012340230000|Member0957ID|956000
9876543210193400|012340383000|Member0959ID|958000
9876543210193500|012340876000|Member0778ID|777000
9876543210193600|012340120000|Member0054ID|53000
9876543210193700|012340133000|Member0116ID|115000
9876543210193800|012340042000|Member0365ID|364000
9876543210193900|012340431000|Member0703ID|702000
9876543210194000|012340397000|Member0836ID|835000
9876543210194100|012340940000|Member0147ID|146000
9876543210194200|012340511000|Member0579ID|578000
9876543210194300|012340691000|Member0037ID|36000
9876543210194400|012340720000|Member0626ID|625000
9876543210194500|012340167000|Member0773ID|772000
9876543210194600|012340549000|Member0450ID|449000
9876543210194700|012340078000|Member0718ID|717000
9876543210194800|012340230000|Member0585ID|584000
9876543210194900|012340220000|Member0906ID|905000
9876543210195000|012340840000|Member0273ID|272000
9876543210195100|012340598000|Member0307ID|306000
9876543210195200|012340315000|Member0433ID|432000
9876543210195300|012340175000|Member0122ID|121000
9876543210195400|012340940000|Member0035ID|34000
9876543210195500|012340407000|Member0156ID|155000
9876543210195600|012340860000|Member0333ID|332000
9876543210195700|012340726000|Member0920ID|919000
9876543210195800|012340223000|Member0128ID|127000
9876543210195900|012340741000|Member0971ID|970000
9876543210196000|012340959000|Member0892ID|891000
9876543210196100|012340822000|Member0044ID|43000
9876543210196200|012340199000|Member0058ID|57000
9876543210196300|012340415000|Member0440ID|439000
9876543210196400|012340624000|Member0960ID|959000
9876543210196500|012340756000|Member0423ID|422000
9876543210196600|012340079000|Member0929ID|928000
9876543210196700|012340209000|Member0029ID|28000
9876543210196800|012340268000|Member0650ID|649000
9876543210196900|012340572000|Member0426ID|425000
9876543210197000|012340869000|Member0614ID|613000
9876543210197100|012340977000|Member0611ID|610000
9876543210197200|012340649000|Member0275ID|274000
9876543210197300|012340547000|Member0726ID|725000
9876543210197400|012340542000|Member0851ID|850000
9876543210197500|012340962000|Member0026ID|25000
9876543210197600|012340883000|Member0444ID|443000
9876543210197700|012340136000|Member0468ID|467000
9876543210197800|012340750000|Member0032ID|31000
9876543210197900|012340907000|Member0715ID|714000
9876543210198000|012340088000|Member0317ID|316000
9876543210198100|012340446000|Member0454ID|453000
9876543210198200|012340540000|Member0070ID|69000
9876543210198300|012340367000|Member0280ID|279000
9876543210198400|012340700000|Member0008ID|7000
9876543210198500|012340026000|Member0915ID|914000
9876543210198600|012340132000|Member0030ID|29000
9876543210198700|012340125000|Member0346ID|345000
9876543210198800|012340116000|Member0214ID|213000
9876543210198900|012340971000|Member0238ID|237000
9876543210199000|012340794000|Member0386ID|385000
9876543210199100|012340433000|Member0426ID|425000
9876543210199200|012340174000|Member0472ID|471000
9876543210199300|012340467000|Member0358ID|357000
9876543210199400|012340396000|Member0490ID|489000
9876543210199500|012340728000|Member0712ID|711000
9876543210199600|012340166000|Member0095ID|94000
9876543210199700|012340514000|Member0326ID|325000
9876543210199800|012340048000|Member0064ID|63000
9876543210199900|012340343000|Member0941ID|940000
9876543210200000|012340250000|Member0428ID|427000
9876543210200100|012340323000|Member0397ID|396000
9876543210200200|012340881000|Member0292ID|291000
9876543210200300|012340220000|Member0027ID|26000
9876543210200400|012340462000|Member0015ID|14000
9876543210200500|012340644000|Member0206ID|205000
9876543210200600|012340765000|Member0991ID|990000
9876543210200700|012340386000|Member0315ID|314000
9876543210200800|012340895000|Member0626ID|625000
9876543210200900|012340097000|Member0713ID|712000
9876543210201000|012340249000|Member0403ID|402000
9876543210201100|012340208000|Member0053ID|52000
9876543210201200|012340483000|Member0422ID|421000
9876543210201300|012340801000|Member0215ID|214000
9876543210201400|012340506000|Member0055ID|54000
9876543210201500|012340794000|Member0115ID|114000
9876543210201600|012340870000|Member0980ID|979000
9876543210201700|012340702000|Member0297ID|296000
9876543210201800|012340652000|Member0559ID|558000
9876543210201900|012340245000|Member0397ID|396000
9876543210202000|012340501000|Member0461ID|460000
9876543210202100|012340600000|Member0232ID|231000
9876543210202200|012340318000|Member0769ID|768000
9876543210202300|012340902000|Member0685ID|684000
9876543210202400|012340958000|Member0865ID|864000
9876543210202500|012340154000|Member0149ID|148000
9876543210202600|012340267000|Member0352ID|351000
9876543210202700|012340754000|Member0444ID|443000
9876543210202800|012340046000|Member0203ID|202000
9876543210202900|012340297000|Member0217ID|216000
9876543210203000|012340274000|Member0876ID|875000
9876543210203100|012340222000|Member0450ID|449000
9876543210203200|012340200000|Member0818ID|817000
9876543210203300|012340948000|Member0118ID|117000
9876543210203400|012340830000|Member0375ID|374000
9876543210203500|012340568000|Member0889ID|888000
9876543210203600|012340435000|Member0184ID|183000
9876543210203700|012340022000|Member0371ID|370000
9876543210203800|012340701000|Member0744ID|743000
9876543210203900|012340676000|Member0145ID|144000
9876543210204000|012340660000|Member0302ID|301000
9876543210204100|012340148000|Member0363ID|362000
9876543210204200|012340564000|Member0075ID|74000
9876543210204300|012340926000|Member0972ID|971000
9876543210204400|012340015000|Member0797ID|796000
9876543210204500|012340845000|Member0509ID|508000
9876543210204600|012340488000|Member0206ID|205000
9876543210204700|012340053000|Member0282ID|281000
9876543210204800|012340193000|Member0477ID|476000
9876543210204900|012340763000|Member0820ID|819000
9876543210205000|012340718000|Member0132ID|131000
9876543210205100|012340709000|Member0245ID|244000
9876543210205200|012340616000|Member0200ID|199000
9876543210205300|012340942000|Member0224ID|223000
9876543210205400|012340779000|Member0789ID|788000
9876543210205500|012340556000|Member0686ID|685000
9876543210205600|012340912000|Member0432ID|431000
9876543210205700|012340441000|Member0737ID|736000
9876543210205800|012340331000|Member0154ID|153000
9876543210205900|012340669000|Member0341ID|340000
9876543210206000|012340630000|Member0412ID|411000
9876543210206100|012340666000|Member0186ID|185000
9876543210206200|012340741000|Member0877ID|876000
9876543210206300|012340790000|Member0260ID|259000
9876543210206400|012340720000|Member0413ID|412000
9876543210206500|012340237000|Member0907ID|906000
9876543210206600|012340700000|Member0142ID|141000
9876543210206700|012340501000|Member0899ID|898000
9876543210206800|012340474000|Member0910ID|909000
9876543210206900|012340008000|Member0077ID|76000
9876543210207000|012340566000|Member0391ID|390000
9876543210207100|012340006000|Member0684ID|683000
9876543210207200|012340778000|Member0367ID|366000
9876543210207300|012340312000|Member0969ID|968000
9876543210207400|012340912000|Member0792ID|791000
9876543210207500|012340774000|Member0640ID|639000
9876543210207600|012340052000|Member0104ID|103000
9876543210207700|012340369000|Member0424ID|423000
9876543210207800|012340471000|Member0570ID|569000
9876543210207900|012340090000|Member0951ID|950000
9876543210208000|012340269000|Member0395ID|394000
9876543210208100|012340537000|Member0572ID|571000
9876543210208200|012340080000|Member0030ID|29000
9876543210208300|012340695000|Member0595ID|594000
9876543210208400|012340595000|Member0329ID|328000
9876543210208500|012340021000|Member0532ID|531000
9876543210208600|012340928000|Member0422ID|421000
9876543210208700|012340338000|Member0132ID|131000
9876543210208800|012340402000|Member0067ID|66000
9876543210208900|012340889000|Member0442ID|441000
9876543210209000|012340804000|Member0874ID|873000
9876543210209100|012340417000|Member0340ID|339000
